mlb_id,fielding_runs,Month,Year,innings,CompDate
672386,1.7972655065541103,07,2025,126.0,2025-07-31
656811,1.789451460101962,07,2025,143.0,2025-07-31
702332,1.7851446688985215,07,2025,162.0,2025-07-31
669743,1.7740407989026823,07,2025,100.0,2025-07-31
663837,1.7704857667043494,07,2025,130.0,2025-07-31
666023,1.7093305150568796,07,2025,113.33333333333333,2025-07-31
467793,1.7053780830190486,07,2025,198.66666666666666,2025-07-31
624431,1.6735489190077648,07,2025,87.0,2025-07-31
669224,1.665849881621802,07,2025,152.0,2025-07-31
645277,1.652355933516748,07,2025,223.33333333333334,2025-07-31
624413,1.636998751438078,07,2025,206.0,2025-07-31
672640,1.5835333871985169,07,2025,211.33333333333334,2025-07-31
691016,1.5695247190768515,07,2025,184.0,2025-07-31
677800,1.5662367042632095,07,2025,142.33333333333334,2025-07-31
681297,1.5501858431232742,07,2025,189.0,2025-07-31
641857,1.504274842671347,07,2025,205.0,2025-07-31
665833,1.4674125377167997,07,2025,183.33333333333334,2025-07-31
664034,1.3945165476408825,07,2025,133.0,2025-07-31
672820,1.3851478763912453,07,2025,162.33333333333334,2025-07-31
650333,1.38297675319921,07,2025,185.0,2025-07-31
664983,1.3751128991043997,07,2025,93.0,2025-07-31
668904,1.3632000285925032,07,2025,192.0,2025-07-31
691406,1.3510843783162725,07,2025,195.33333333333334,2025-07-31
686217,1.349305630546169,07,2025,135.66666666666666,2025-07-31
672356,1.3346181809227198,07,2025,41.0,2025-07-31
607208,1.3219773518040396,07,2025,193.33333333333334,2025-07-31
677942,1.3024019284710455,07,2025,125.33333333333333,2025-07-31
680577,1.2951801639072649,07,2025,35.666666666666664,2025-07-31
694384,1.2930402144586286,07,2025,212.66666666666666,2025-07-31
672695,1.28857380981257,07,2025,219.33333333333334,2025-07-31
602104,1.2527685514708768,07,2025,128.0,2025-07-31
701538,1.2140383896797082,07,2025,211.0,2025-07-31
607043,1.193288358596314,07,2025,203.0,2025-07-31
673962,1.1869411255331177,07,2025,80.0,2025-07-31
666126,1.1839845315956714,07,2025,53.0,2025-07-31
673357,1.1632401738657558,07,2025,123.66666666666667,2025-07-31
663584,1.1210160956639363,07,2025,28.333333333333332,2025-07-31
502054,1.1112106434588742,07,2025,161.33333333333334,2025-07-31
678011,1.1030161166025836,07,2025,46.0,2025-07-31
669127,1.0973975332258925,07,2025,161.0,2025-07-31
606466,1.0896461508160749,07,2025,131.0,2025-07-31
665487,1.0857797570211103,07,2025,216.0,2025-07-31
701762,1.0814592412401196,07,2025,187.0,2025-07-31
676694,1.074036404730189,07,2025,40.0,2025-07-31
683734,1.0652653643781136,07,2025,130.0,2025-07-31
690022,1.054659123250801,07,2025,101.0,2025-07-31
664702,1.0386592142412456,07,2025,128.0,2025-07-31
641555,1.0108986839023366,07,2025,34.0,2025-07-31
663853,0.9771101796945306,07,2025,125.33333333333333,2025-07-31
686555,0.9755700645869596,07,2025,190.33333333333334,2025-07-31
678246,0.9618549308800916,07,2025,203.33333333333334,2025-07-31
676572,0.9453979069229111,07,2025,151.0,2025-07-31
645305,0.9226313683158142,07,2025,17.0,2025-07-31
677870,0.91441334043138,07,2025,84.0,2025-07-31
805367,0.8655991321369487,07,2025,190.66666666666666,2025-07-31
665742,0.858171964780517,07,2025,190.0,2025-07-31
663538,0.8471308537535971,07,2025,208.0,2025-07-31
672761,0.8383965925963567,07,2025,181.0,2025-07-31
643446,0.8315911777777338,07,2025,145.0,2025-07-31
643396,0.824324310225446,07,2025,189.33333333333334,2025-07-31
665926,0.8103300792893827,07,2025,23.0,2025-07-31
694192,0.8061482081041466,07,2025,200.0,2025-07-31
676801,0.7933062368180012,07,2025,69.0,2025-07-31
691785,0.7857447381888139,07,2025,110.0,2025-07-31
682653,0.7837876299751737,07,2025,41.0,2025-07-31
669016,0.775368028984846,07,2025,164.33333333333334,2025-07-31
578428,0.7710228953832606,07,2025,123.0,2025-07-31
700242,0.7613076199491537,07,2025,71.0,2025-07-31
672724,0.7555588229413014,07,2025,103.0,2025-07-31
669289,0.7533276672978055,07,2025,94.0,2025-07-31
668715,0.7387303342368574,07,2025,192.0,2025-07-31
656555,0.718013400074161,07,2025,20.0,2025-07-31
642201,0.7025742737734954,07,2025,47.333333333333336,2025-07-31
595978,0.6960996464371686,07,2025,92.66666666666667,2025-07-31
543877,0.6918009882823267,07,2025,110.0,2025-07-31
666181,0.6776259004727243,07,2025,141.0,2025-07-31
596146,0.6704588529612866,07,2025,143.33333333333334,2025-07-31
571448,0.6595984571960267,07,2025,131.0,2025-07-31
655316,0.6595034556505457,07,2025,58.0,2025-07-31
689414,0.6537733427523352,07,2025,98.33333333333333,2025-07-31
686475,0.6171156062323795,07,2025,49.0,2025-07-31
572233,0.5933020290536073,07,2025,177.33333333333334,2025-07-31
669257,0.5880886500801478,07,2025,146.33333333333334,2025-07-31
682626,0.570637455919551,07,2025,58.666666666666664,2025-07-31
666971,0.5575978561553337,07,2025,167.33333333333334,2025-07-31
657041,0.5516090663045039,07,2025,30.666666666666668,2025-07-31
696030,0.5502711765667703,07,2025,30.0,2025-07-31
668800,0.5218356842585286,07,2025,42.0,2025-07-31
573262,0.5202591460043235,07,2025,151.0,2025-07-31
701358,0.503249309476647,07,2025,212.33333333333334,2025-07-31
641658,0.4918314181331151,07,2025,27.0,2025-07-31
691781,0.4895923440072571,07,2025,165.33333333333334,2025-07-31
680474,0.4832034541347877,07,2025,97.0,2025-07-31
669357,0.4805483233116326,07,2025,18.0,2025-07-31
687952,0.480535768448486,07,2025,26.0,2025-07-31
665877,0.4394790503696312,07,2025,28.0,2025-07-31
678554,0.4392093401123291,07,2025,16.0,2025-07-31
681546,0.4389888739773662,07,2025,53.0,2025-07-31
695336,0.4327510453254998,07,2025,86.0,2025-07-31
671284,0.4185115537847273,07,2025,13.0,2025-07-31
642851,0.4175500784532262,07,2025,52.0,2025-07-31
518934,0.3809041718296772,07,2025,36.0,2025-07-31
687231,0.3799493416320614,07,2025,18.0,2025-07-31
570482,0.3716426206000082,07,2025,71.0,2025-07-31
683002,0.3699786720846593,07,2025,199.0,2025-07-31
664056,0.3478075698560772,07,2025,164.66666666666666,2025-07-31
457759,0.347671352644987,07,2025,28.0,2025-07-31
692585,0.3464029066371969,07,2025,62.0,2025-07-31
676116,0.342793629139415,07,2025,17.0,2025-07-31
656537,0.3354388484540787,07,2025,50.0,2025-07-31
680869,0.317003408018122,07,2025,66.0,2025-07-31
672016,0.3128302061025937,07,2025,123.0,2025-07-31
624428,0.308808527072115,07,2025,62.333333333333336,2025-07-31
680728,0.3054620231655733,07,2025,8.0,2025-07-31
571970,0.2899850020036856,07,2025,14.666666666666666,2025-07-31
693304,0.2884391205286498,07,2025,193.33333333333334,2025-07-31
669450,0.2824611422293535,07,2025,117.33333333333333,2025-07-31
689172,0.2768047719584116,07,2025,60.0,2025-07-31
547180,0.2672962616912975,07,2025,194.33333333333334,2025-07-31
691594,0.2643456348470759,07,2025,82.33333333333333,2025-07-31
663586,0.2629299108166284,07,2025,146.33333333333334,2025-07-31
679822,0.2596003210276693,07,2025,9.0,2025-07-31
641584,0.2415859637846212,07,2025,66.0,2025-07-31
682177,0.2254899563010216,07,2025,156.33333333333334,2025-07-31
686452,0.2247121225441553,07,2025,51.0,2025-07-31
621028,0.224208218774632,07,2025,72.0,2025-07-31
687221,0.2176705710260012,07,2025,72.0,2025-07-31
664238,0.2028414769557611,07,2025,64.0,2025-07-31
668227,0.2007565246698945,07,2025,230.33333333333334,2025-07-31
656775,0.1862791520033892,07,2025,184.0,2025-07-31
624424,0.1838139368294974,07,2025,150.0,2025-07-31
608369,0.1593592863351206,07,2025,203.33333333333334,2025-07-31
642180,0.1506444924485263,07,2025,12.0,2025-07-31
702176,0.1419125211994236,07,2025,6.0,2025-07-31
650489,0.1417252586171546,07,2025,210.66666666666666,2025-07-31
649966,0.1375670620004622,07,2025,89.0,2025-07-31
665019,0.1281303039518273,07,2025,126.66666666666667,2025-07-31
608701,0.1281133282263118,07,2025,32.0,2025-07-31
660688,0.1219615944994522,07,2025,18.0,2025-07-31
666018,0.1203153286043607,07,2025,172.33333333333334,2025-07-31
656484,0.1169611786871271,07,2025,14.0,2025-07-31
663698,0.110283526471204,07,2025,77.33333333333333,2025-07-31
678489,0.1083241801211925,07,2025,12.0,2025-07-31
681508,0.1040976994791746,07,2025,2.0,2025-07-31
553993,0.1027413733197809,07,2025,193.33333333333334,2025-07-31
650968,0.1006114185453958,07,2025,70.0,2025-07-31
681481,0.0974509495687856,07,2025,16.0,2025-07-31
645444,0.0961249473465641,07,2025,105.33333333333333,2025-07-31
664023,0.0941406427137136,07,2025,181.0,2025-07-31
676679,0.0923937464770047,07,2025,11.333333333333334,2025-07-31
683227,0.0888776931020034,07,2025,7.0,2025-07-31
665561,0.0887895568695447,07,2025,34.333333333333336,2025-07-31
686780,0.0877401551431861,07,2025,140.0,2025-07-31
805373,0.0841250437976529,07,2025,71.0,2025-07-31
621439,0.0803844241470252,07,2025,145.66666666666666,2025-07-31
663368,0.0769721306622434,07,2025,63.0,2025-07-31
663536,0.0764691706625936,07,2025,58.0,2025-07-31
678009,0.0749326718994521,07,2025,120.0,2025-07-31
667670,0.0446645758946492,07,2025,40.0,2025-07-31
571657,0.0367495902289424,07,2025,59.0,2025-07-31
668901,0.0330099811768205,07,2025,53.0,2025-07-31
671056,0.0325188208401945,07,2025,16.0,2025-07-31
609280,0.0250057454709212,07,2025,107.0,2025-07-31
641856,0.0162,07,2025,9.0,2025-07-31
687263,0.0120259120924092,07,2025,230.66666666666666,2025-07-31
666149,0.0110386309793201,07,2025,43.0,2025-07-31
687859,0.0103597667681649,07,2025,13.0,2025-07-31
807799,0.0080968433584977,07,2025,7.0,2025-07-31
592192,0.0080150511586268,07,2025,9.0,2025-07-31
689200,0.0057053705819644,07,2025,14.0,2025-07-31
685744,0.0054,07,2025,12.0,2025-07-31
678662,0.0041419573239382,07,2025,85.0,2025-07-31
669369,0.00151132453913,07,2025,79.0,2025-07-31
642215,0.0007444339860035,07,2025,6.0,2025-07-31
506702,0.0,07,2025,1.0,2025-07-31
676466,-7.04891457993e-05,07,2025,2.3333333333333335,2025-07-31
687462,-0.0022657511833136,07,2025,180.0,2025-07-31
668939,-0.0056134207402892,07,2025,19.0,2025-07-31
694376,-0.0067280127420378,07,2025,44.0,2025-07-31
502671,-0.0228354868069222,07,2025,153.0,2025-07-31
592450,-0.0236722475413627,07,2025,138.0,2025-07-31
669004,-0.0343719385395806,07,2025,29.0,2025-07-31
663967,-0.0345808276680636,07,2025,1.0,2025-07-31
694497,-0.0509834586445848,07,2025,152.33333333333334,2025-07-31
656941,-0.0510184447807513,07,2025,15.0,2025-07-31
672744,-0.0588188214888274,07,2025,28.0,2025-07-31
678877,-0.061817482405518,07,2025,13.0,2025-07-31
527038,-0.0629764981631057,07,2025,81.0,2025-07-31
669288,-0.0648462101739188,07,2025,8.0,2025-07-31
646240,-0.0679512294675831,07,2025,45.0,2025-07-31
657077,-0.0680990269652849,07,2025,9.0,2025-07-31
606992,-0.0699935759299847,07,2025,45.0,2025-07-31
670156,-0.074921465683851,07,2025,31.0,2025-07-31
805779,-0.0785409901105778,07,2025,99.0,2025-07-31
592885,-0.0818046576529951,07,2025,43.0,2025-07-31
664059,-0.1017179797902482,07,2025,30.666666666666668,2025-07-31
683770,-0.1112863349312035,07,2025,18.0,2025-07-31
673490,-0.1129207508616912,07,2025,75.0,2025-07-31
656976,-0.1280741545627382,07,2025,14.0,2025-07-31
669261,-0.1383931066024799,07,2025,63.333333333333336,2025-07-31
621566,-0.1446156293373233,07,2025,223.33333333333334,2025-07-31
621493,-0.1502856415349504,07,2025,230.66666666666666,2025-07-31
656413,-0.1585477598812568,07,2025,16.0,2025-07-31
621035,-0.1661009997322327,07,2025,17.0,2025-07-31
691182,-0.1669020735430838,07,2025,24.0,2025-07-31
671221,-0.170746210867354,07,2025,11.0,2025-07-31
650859,-0.1757195850232994,07,2025,230.66666666666666,2025-07-31
696100,-0.2006219572528546,07,2025,129.0,2025-07-31
665923,-0.2044756141170696,07,2025,57.333333333333336,2025-07-31
669720,-0.2108219814290204,07,2025,98.0,2025-07-31
670623,-0.214226004633421,07,2025,101.0,2025-07-31
643217,-0.2177466554783443,07,2025,70.0,2025-07-31
592663,-0.2257485638632969,07,2025,169.0,2025-07-31
686469,-0.2349570712595533,07,2025,170.33333333333334,2025-07-31
571771,-0.2535364326818998,07,2025,20.333333333333332,2025-07-31
680779,-0.2591100790435134,07,2025,125.0,2025-07-31
670770,-0.2623132047010401,07,2025,184.0,2025-07-31
663656,-0.2718306055490742,07,2025,172.0,2025-07-31
543807,-0.27916693022336,07,2025,36.0,2025-07-31
596103,-0.283102215829814,07,2025,104.33333333333333,2025-07-31
642086,-0.2862871934513861,07,2025,96.0,2025-07-31
681962,-0.2933584442605649,07,2025,8.0,2025-07-31
676059,-0.3066158204888165,07,2025,142.0,2025-07-31
663897,-0.3240300519218179,07,2025,23.333333333333332,2025-07-31
641933,-0.3371850650893951,07,2025,68.0,2025-07-31
681082,-0.3422678791079989,07,2025,159.0,2025-07-31
680737,-0.3497703849216123,07,2025,27.0,2025-07-31
681987,-0.361004492362363,07,2025,29.0,2025-07-31
668804,-0.3737847150465569,07,2025,163.0,2025-07-31
516782,-0.3770727294454267,07,2025,12.0,2025-07-31
666152,-0.3771911808767644,07,2025,43.333333333333336,2025-07-31
608348,-0.3868577654457826,07,2025,148.0,2025-07-31
690993,-0.3911749951751091,07,2025,84.0,2025-07-31
663457,-0.3929613142833622,07,2025,80.0,2025-07-31
681715,-0.3958346926947561,07,2025,60.0,2025-07-31
677956,-0.3972211595643133,07,2025,17.0,2025-07-31
663330,-0.4062263802466636,07,2025,19.0,2025-07-31
571912,-0.4114481196677295,07,2025,13.0,2025-07-31
700932,-0.4184878437165512,07,2025,37.666666666666664,2025-07-31
657136,-0.4207170721183059,07,2025,61.0,2025-07-31
542932,-0.4331737835082522,07,2025,29.666666666666668,2025-07-31
670092,-0.4379467765668264,07,2025,4.0,2025-07-31
695681,-0.4546103209314689,07,2025,14.666666666666666,2025-07-31
666182,-0.459413019807966,07,2025,190.0,2025-07-31
642727,-0.4657868374954203,07,2025,8.0,2025-07-31
678894,-0.4928617559856533,07,2025,36.0,2025-07-31
683737,-0.4939711994162633,07,2025,191.0,2025-07-31
628451,-0.495920865759587,07,2025,16.0,2025-07-31
691723,-0.4972558847564582,07,2025,86.0,2025-07-31
663616,-0.5147808644316316,07,2025,42.0,2025-07-31
686527,-0.5198549201240817,07,2025,176.66666666666666,2025-07-31
678391,-0.5203187689137077,07,2025,34.0,2025-07-31
664770,-0.5222425648990545,07,2025,167.0,2025-07-31
543309,-0.524290188950621,07,2025,94.66666666666667,2025-07-31
670231,-0.5347292881952813,07,2025,151.33333333333334,2025-07-31
676356,-0.5362195971808986,07,2025,28.0,2025-07-31
679529,-0.5370724097727767,07,2025,209.0,2025-07-31
670242,-0.5400567070387433,07,2025,112.0,2025-07-31
672569,-0.544029253171998,07,2025,71.0,2025-07-31
667472,-0.5656833954021409,07,2025,182.33333333333334,2025-07-31
656582,-0.5766534818782239,07,2025,34.0,2025-07-31
670042,-0.5768316656012863,07,2025,116.66666666666667,2025-07-31
595879,-0.5818244219707547,07,2025,153.0,2025-07-31
680574,-0.5850147715686767,07,2025,205.0,2025-07-31
673548,-0.5944512553322036,07,2025,71.0,2025-07-31
694374,-0.6064433835547199,07,2025,22.0,2025-07-31
596019,-0.6078800607535562,07,2025,204.0,2025-07-31
702616,-0.6453402366269878,07,2025,187.0,2025-07-31
681624,-0.6486524080300761,07,2025,209.33333333333334,2025-07-31
666310,-0.6537472065053409,07,2025,143.66666666666666,2025-07-31
680777,-0.6610408003522583,07,2025,100.66666666666667,2025-07-31
690976,-0.6676893673636668,07,2025,8.0,2025-07-31
672012,-0.6728004234424633,07,2025,11.0,2025-07-31
669707,-0.6728182931096369,07,2025,23.333333333333332,2025-07-31
700250,-0.6750762336844278,07,2025,84.0,2025-07-31
664761,-0.6793822958732572,07,2025,81.33333333333333,2025-07-31
647304,-0.6873336357903204,07,2025,193.0,2025-07-31
669717,-0.6926538810947706,07,2025,63.0,2025-07-31
668670,-0.6960099885242761,07,2025,74.66666666666667,2025-07-31
663968,-0.7149714628892297,07,2025,173.33333333333334,2025-07-31
666160,-0.7154625585281646,07,2025,129.0,2025-07-31
593871,-0.722183961171975,07,2025,61.0,2025-07-31
694728,-0.7580428622341273,07,2025,94.33333333333333,2025-07-31
810938,-0.780727481818986,07,2025,193.33333333333334,2025-07-31
500743,-0.7857652907731923,07,2025,138.33333333333334,2025-07-31
691023,-0.7873994211490363,07,2025,112.0,2025-07-31
596115,-0.8089981058905285,07,2025,212.33333333333334,2025-07-31
641343,-0.8173236291667025,07,2025,57.0,2025-07-31
686668,-0.8287699308360337,07,2025,123.0,2025-07-31
664040,-0.8551535605507623,07,2025,67.0,2025-07-31
680977,-0.8735730681871151,07,2025,191.0,2025-07-31
663993,-0.9069241102815168,07,2025,205.33333333333334,2025-07-31
605170,-0.9244114470063708,07,2025,117.33333333333333,2025-07-31
642708,-0.945040323462951,07,2025,46.0,2025-07-31
807713,-0.9457673330915394,07,2025,165.0,2025-07-31
643565,-0.9536464163284636,07,2025,134.33333333333334,2025-07-31
681460,-0.9582275716962078,07,2025,100.66666666666667,2025-07-31
666185,-0.9838861109027368,07,2025,44.0,2025-07-31
676914,-0.99711786608875,07,2025,114.0,2025-07-31
608324,-1.0003800370593656,07,2025,99.33333333333333,2025-07-31
596142,-1.0072048664961657,07,2025,21.0,2025-07-31
691777,-1.0347593519099896,07,2025,121.0,2025-07-31
606192,-1.0374694660216517,07,2025,147.0,2025-07-31
663757,-1.0397335819818525,07,2025,146.0,2025-07-31
518692,-1.052062868212012,07,2025,203.33333333333334,2025-07-31
592518,-1.0627580542293589,07,2025,178.0,2025-07-31
694388,-1.0690084844001384,07,2025,120.0,2025-07-31
545341,-1.078318612885647,07,2025,93.33333333333333,2025-07-31
641598,-1.079017542934844,07,2025,80.0,2025-07-31
666158,-1.1099327685494111,07,2025,97.0,2025-07-31
687597,-1.1170717104389392,07,2025,192.0,2025-07-31
456781,-1.1189235583687225,07,2025,59.666666666666664,2025-07-31
670764,-1.132168600987491,07,2025,179.33333333333334,2025-07-31
572191,-1.1407516420423036,07,2025,126.0,2025-07-31
630105,-1.1446572385660525,07,2025,202.0,2025-07-31
641680,-1.1585241788533356,07,2025,127.66666666666667,2025-07-31
657656,-1.167996423952395,07,2025,159.0,2025-07-31
682928,-1.1821697749783189,07,2025,187.33333333333334,2025-07-31
514888,-1.1899529842305223,07,2025,154.33333333333334,2025-07-31
682668,-1.2053111247480042,07,2025,54.0,2025-07-31
553869,-1.2096348844054683,07,2025,113.0,2025-07-31
664774,-1.2737388464649602,07,2025,77.0,2025-07-31
687515,-1.2799864250932214,07,2025,47.0,2025-07-31
677594,-1.316332058225262,07,2025,232.33333333333334,2025-07-31
695734,-1.36311937059175,07,2025,171.33333333333334,2025-07-31
642133,-1.3896486651673976,07,2025,46.0,2025-07-31
669477,-1.4005327106533378,07,2025,135.0,2025-07-31
642731,-1.4028006030668063,07,2025,104.0,2025-07-31
682657,-1.4361372202970415,07,2025,220.33333333333334,2025-07-31
543592,-1.4478416999269133,07,2025,78.0,2025-07-31
660644,-1.4641291074863825,07,2025,26.0,2025-07-31
681351,-1.4856991787679954,07,2025,152.66666666666666,2025-07-31
691019,-1.5322918856678582,07,2025,107.66666666666667,2025-07-31
682985,-1.5466413145346212,07,2025,160.0,2025-07-31
671286,-1.565840291735061,07,2025,82.33333333333333,2025-07-31
679845,-1.5710878659085654,07,2025,107.0,2025-07-31
657757,-1.584337849723142,07,2025,146.0,2025-07-31
642715,-1.6540800408149112,07,2025,211.0,2025-07-31
676609,-1.6687672877445747,07,2025,119.33333333333333,2025-07-31
677060,-1.675146143888901,07,2025,37.0,2025-07-31
624585,-1.7044422895378988,07,2025,89.66666666666667,2025-07-31
650490,-1.7442303671452135,07,2025,33.0,2025-07-31
695238,-1.787615830276057,07,2025,131.0,2025-07-31
682622,-1.7900938497573278,07,2025,167.0,2025-07-31
650402,-1.7918427868877973,07,2025,182.0,2025-07-31
673237,-1.8094533778554636,07,2025,155.0,2025-07-31
686948,-1.854762276402448,07,2025,97.0,2025-07-31
521692,-1.858252621160835,07,2025,131.0,2025-07-31
682663,-1.8587629097918132,07,2025,104.0,2025-07-31
670097,-1.9003861090328005,07,2025,149.0,2025-07-31
607732,-1.9032304423433175,07,2025,97.0,2025-07-31
455117,-1.913135833854213,07,2025,107.0,2025-07-31
657557,-1.9541772956826675,07,2025,70.0,2025-07-31
666134,-1.9553686768336536,07,2025,188.33333333333334,2025-07-31
660670,-1.9675513072785389,07,2025,175.0,2025-07-31
647351,-1.9802702508097696,07,2025,178.0,2025-07-31
671739,-1.998949993410899,07,2025,208.33333333333334,2025-07-31
543510,-2.0063601634192527,07,2025,107.0,2025-07-31
642136,-2.079345707791224,07,2025,86.0,2025-07-31
669394,-2.0964426648137144,07,2025,64.33333333333333,2025-07-31
686797,-2.135124846580828,07,2025,151.66666666666666,2025-07-31
656180,-2.1805286955395244,07,2025,139.33333333333334,2025-07-31
682641,-2.195995310025939,07,2025,92.0,2025-07-31
666139,-2.2357346742235062,07,2025,191.33333333333334,2025-07-31
575929,-2.2474250194967893,07,2025,178.0,2025-07-31
695578,-2.254928841109102,07,2025,171.33333333333334,2025-07-31
669701,-2.344214503625051,07,2025,181.33333333333334,2025-07-31
683146,-2.3566870875784693,07,2025,171.0,2025-07-31
665489,-2.3769796976212585,07,2025,170.0,2025-07-31
691176,-2.3965967674851645,07,2025,171.0,2025-07-31
663697,-2.398084033649921,07,2025,140.33333333333334,2025-07-31
681393,-2.402948956628973,07,2025,88.0,2025-07-31
666624,-2.408135457125752,07,2025,62.0,2025-07-31
671218,-2.447427329743811,07,2025,204.0,2025-07-31
663886,-2.4854088402687857,07,2025,135.0,2025-07-31
676391,-2.494415932655841,07,2025,219.0,2025-07-31
668942,-2.5138703533827087,07,2025,100.33333333333333,2025-07-31
656716,-2.624064843534513,07,2025,192.0,2025-07-31
671289,-2.646949670521986,07,2025,115.0,2025-07-31
605141,-2.6485852773542073,07,2025,174.33333333333334,2025-07-31
592206,-2.7844077316693236,07,2025,183.33333333333334,2025-07-31
641487,-2.8209474434360526,07,2025,221.33333333333334,2025-07-31
518595,-2.8212759487661674,07,2025,78.0,2025-07-31
802415,-2.952089795093044,07,2025,179.33333333333334,2025-07-31
669911,-2.9620004919313208,07,2025,140.0,2025-07-31
695506,-2.9810029113492265,07,2025,135.0,2025-07-31
643376,-2.986199548861229,07,2025,115.33333333333333,2025-07-31
668930,-3.007128299613812,07,2025,196.0,2025-07-31
621043,-3.0965502798488704,07,2025,167.66666666666666,2025-07-31
700337,-3.3062456572020613,07,2025,113.66666666666667,2025-07-31
676475,-3.3737868858648885,07,2025,182.0,2025-07-31
702284,-3.525359497458081,07,2025,170.33333333333334,2025-07-31
660162,-3.6960681597016687,07,2025,107.0,2025-07-31
666176,-4.026689358367649,07,2025,228.66666666666666,2025-07-31
595777,-4.054117408455189,07,2025,214.33333333333334,2025-07-31
683011,-4.097472715503781,07,2025,220.0,2025-07-31
680718,-4.732311833157643,07,2025,201.0,2025-07-31
805249,-4.795384105835671,07,2025,121.0,2025-07-31
808982,-6.3525044485026925,07,2025,188.0,2025-07-31
672275,7.802871328530451,07,2024,170.0,2024-07-31
621020,4.9652163975549914,07,2024,216.0,2024-07-31
691026,4.787628246278393,07,2024,220.0,2024-07-31
679032,4.124296435554314,07,2024,136.66666666666666,2024-07-31
680776,4.069844019313141,07,2024,220.0,2024-07-31
662139,3.8638883148540657,07,2024,189.33333333333334,2024-07-31
686217,3.589702488672757,07,2024,171.33333333333334,2024-07-31
669224,3.375984761107229,07,2024,161.66666666666666,2024-07-31
694671,3.225264715452137,07,2024,216.66666666666666,2024-07-31
572233,3.208247945348832,07,2024,203.0,2024-07-31
669016,3.1870384160485767,07,2024,153.66666666666666,2024-07-31
664728,3.150603679199297,07,2024,151.0,2024-07-31
694192,3.1315588709896733,07,2024,178.0,2024-07-31
694384,3.109136821377198,07,2024,204.0,2024-07-31
467793,3.0739715703200905,07,2024,186.0,2024-07-31
624424,3.0163177343996916,07,2024,175.0,2024-07-31
643446,2.936272585311393,07,2024,210.0,2024-07-31
668930,2.901871489607327,07,2024,194.33333333333334,2024-07-31
672695,2.890565358008567,07,2024,204.0,2024-07-31
665862,2.8555282850459807,07,2024,190.0,2024-07-31
665926,2.7764806889653646,07,2024,201.0,2024-07-31
696285,2.769938301852085,07,2024,225.33333333333334,2024-07-31
595281,2.7117162755695694,07,2024,133.33333333333334,2024-07-31
690993,2.701832907196222,07,2024,191.66666666666666,2024-07-31
664761,2.6956690686103446,07,2024,209.66666666666666,2024-07-31
663624,2.692300741194879,07,2024,151.0,2024-07-31
672640,2.676029809958859,07,2024,92.0,2024-07-31
670623,2.528166517272881,07,2024,191.0,2024-07-31
677951,2.5008744849848332,07,2024,201.0,2024-07-31
681082,2.484879559584933,07,2024,162.33333333333334,2024-07-31
656582,2.4542585573537865,07,2024,127.0,2024-07-31
596019,2.384581980650093,07,2024,239.0,2024-07-31
656305,2.350481470220221,07,2024,217.0,2024-07-31
621043,2.265635396202542,07,2024,80.0,2024-07-31
595978,2.1867909677882595,07,2024,70.0,2024-07-31
681351,2.185103071704331,07,2024,176.0,2024-07-31
676609,2.161215932423706,07,2024,147.0,2024-07-31
668670,2.156228596913612,07,2024,111.66666666666667,2024-07-31
666310,2.146126046477025,07,2024,144.0,2024-07-31
693304,2.118169883769366,07,2024,185.0,2024-07-31
676391,2.0534009119208925,07,2024,211.33333333333334,2024-07-31
645305,2.0441030698865563,07,2024,78.0,2024-07-31
672279,2.039240544314594,07,2024,159.0,2024-07-31
663993,2.0363284330836384,07,2024,220.66666666666666,2024-07-31
630105,1.9973224663810496,07,2024,167.0,2024-07-31
665750,1.979195008009708,07,2024,199.66666666666666,2024-07-31
553993,1.9731225549151967,07,2024,222.33333333333334,2024-07-31
656577,1.946595738366164,07,2024,92.0,2024-07-31
673357,1.940700628214821,07,2024,201.0,2024-07-31
691718,1.905757077105099,07,2024,164.0,2024-07-31
641487,1.8689809899958856,07,2024,132.0,2024-07-31
668942,1.8642597587559036,07,2024,187.0,2024-07-31
663728,1.8598514663890864,07,2024,170.0,2024-07-31
683011,1.8418795803425971,07,2024,217.66666666666666,2024-07-31
647304,1.8328067128228345,07,2024,168.0,2024-07-31
606115,1.8090617362354149,07,2024,190.66666666666666,2024-07-31
621438,1.8061932634485405,07,2024,151.0,2024-07-31
680716,1.7795977807125118,07,2024,58.666666666666664,2024-07-31
686676,1.7482525219953555,07,2024,134.33333333333334,2024-07-31
621512,1.6804704825154544,07,2024,94.0,2024-07-31
642086,1.6646534678739795,07,2024,159.33333333333334,2024-07-31
642350,1.6580168179255013,07,2024,162.0,2024-07-31
518735,1.6509736164078914,07,2024,83.0,2024-07-31
656716,1.636229090309597,07,2024,143.66666666666666,2024-07-31
571448,1.628404164714757,07,2024,202.0,2024-07-31
606992,1.605394380497403,07,2024,66.33333333333333,2024-07-31
663538,1.5723297681424129,07,2024,218.0,2024-07-31
669701,1.568162838748336,07,2024,186.0,2024-07-31
571745,1.5615380687029556,07,2024,87.0,2024-07-31
628451,1.5552149686631624,07,2024,59.666666666666664,2024-07-31
664238,1.549085168103954,07,2024,151.0,2024-07-31
663757,1.4717608222848035,07,2024,156.66666666666666,2024-07-31
608348,1.4647190125242244,07,2024,108.0,2024-07-31
673490,1.4301069850648689,07,2024,190.0,2024-07-31
